Customer ID,Age,City,Zip Code,Latitude,Longitude,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
3200-MNQTF,38,Raisin City,93652,36.594542,-119.905245,8,None,28.06,15,No,Yes,0,0,1880.02,6557.12
3205-MXZRA,47,Standish,96128,40.346634,-120.386422,0,Offer C,3.26,6,No,Yes,0,0,84.76,1591.76
3207-OYBWH,74,Newport Beach,92661,33.601309,-117.902304,1,None,49.91,21,No,Yes,12.59,0,2844.87,8259.33
3208-YPIOE,64,La Mesa,91942,32.782501,-117.01611,0,Offer C,36.17,5,No,Yes,0,0,1410.63,4428.28
3209-ZPKFI,28,Borrego Springs,92004,33.200369,-116.192313,1,Offer B,39.25,26,Yes,Yes,0,0,1844.75,4382.95
3211-AAPKX,26,Woodland,95776,38.694081,-121.694431,0,None,23.22,59,Yes,Yes,0,0,464.4,2496.35
3211-ILJTT,35,Taft,93268,35.184837,-119.402525,1,None,13.68,11,No,Yes,0,0,232.56,1446.61
3212-KXOCR,62,Inglewood,90302,33.975332,-118.355252,0,None,28.3,,,,0,0,1471.6,2578.8
3213-VVOLG,22,Sun City,92585,33.739412,-117.173334,3,None,36.37,,,,0,0,363.7,617.2
3214-IYUUQ,19,Pine Grove,95665,38.400264,-120.641274,0,None,10.21,69,Yes,Yes,0,0,622.81,6483.51
3217-FZDMN,66,Los Angeles,90001,33.973616,-118.24902,0,Offer E,5.21,8,No,Yes,0,0,41.68,784.63
3219-JQRSL,70,Monterey Park,91755,34.049172,-118.115022,1,None,24.44,13,No,Yes,0,0,1759.68,8112.08
3221-CJMSG,45,Mira Loma,91752,33.999992,-117.535395,0,None,2.33,2,No,Yes,0,0,55.92,1325.52
3223-DWFIO,77,Forks Of Salmon,96031,41.232128,-123.194748,0,None,30.11,25,No,Yes,0,0,120.44,382.09
3223-WZWJM,36,Petrolia,95558,40.274302,-124.210902,0,None,14.3,20,Yes,Yes,0,0,371.8,2626
3224-DFQNQ,59,Carmel Valley,93924,36.414611,-121.6386,10,None,37.38,8,No,Yes,0,0,2467.08,8365.68
3227-WLKLI,52,San Francisco,94112,37.720498,-122.443119,1,None,10.11,26,Yes,Yes,0,0,657.15,6621.1
3229-USWAR,40,San Francisco,94129,37.797526,-122.464531,0,Offer C,5.32,23,Yes,Yes,0,0,180.88,2908.18
3230-IUALN,41,Eureka,95501,40.796621,-124.15428,10,None,26.01,29,Yes,Yes,0,0,1170.45,4704.05
3230-JCNZS,43,San Francisco,94107,37.768881,-122.395521,4,Offer A,15.73,17,No,Yes,0,0,1116.83,8178.48
3230-WYKIR,36,San Francisco,94110,37.750021,-122.415201,0,None,12.5,5,Yes,Yes,0,0,225,1650.45
3234-VKACU,21,Sunol,94586,37.587494,-121.862856,0,None,23.52,48,Yes,Yes,0,0,47.04,179.44
3235-ETOOB,51,San Diego,92109,32.787836,-117.232376,1,None,47.91,23,No,Yes,0,0,383.28,993.18
3237-AJGEH,43,Bridgeville,95526,40.372532,-123.525626,1,None,,19,No,No,0,20,0,115.05
3239-TPHPZ,60,Chula Vista,91910,32.636792,-117.054989,10,Offer D,40.34,,,,0,0,484.08,748.63
3243-ZHOHY,35,Escondido,92025,33.081478,-117.033814,0,Offer D,20.65,,,,0,0,330.4,626.55
3244-CQPHU,77,Berkeley,94710,37.872902,-122.303708,0,Offer A,14.12,23,No,Yes,44.81,0,1016.64,8718.53
3244-DCJWY,27,Bakersfield,93312,35.392599,-119.245341,0,Offer E,23,59,No,Yes,0,0,23,93.25
3247-MHJKM,27,Upland,91784,34.141146,-117.655583,0,None,42.15,,,,0,0,42.15,62.35
3247-ZVOUO,77,Downey,90240,33.956228,-118.120993,0,Offer D,6.01,27,No,Yes,0,0,60.1,911.85
3249-VHRIP,38,Fiddletown,95629,38.513484,-120.704613,0,Offer B,,30,Yes,Yes,0,0,0,2748.7
3249-ZPQRG,28,Diamond Springs,95619,38.683605,-120.811852,0,Offer E,42.06,58,Yes,Yes,0,0,168.24,498.29
3251-YMVWZ,34,San Andreas,95249,38.196497,-120.61689,0,Offer B,39.37,,,,0,0,2086.61,3388.51
3253-HKOKL,31,Elk Grove,95758,38.35363,-121.44195,7,None,7.99,19,Yes,Yes,0,0,415.48,5659.93
3254-YRILK,74,Dobbins,95935,39.381174,-121.21191,0,Offer D,39.97,9,No,Yes,0,0,759.43,2535.23
3255-GRXMG,58,Playa Del Rey,90293,33.947305,-118.439841,0,Offer D,34.07,28,No,No,0,40,613.26,1400.46
3256-EZDBI,71,Greenville,95947,40.160386,-120.835428,1,Offer B,,21,No,Yes,0,0,0,1459.35
3258-SANFR,69,Big Oak Flat,95305,37.818589,-120.256995,0,Offer E,19.74,7,No,Yes,0,0,118.44,394.94
3258-SYSWS,75,Lakeside,92040,32.909873,-116.906774,0,None,24.67,26,No,Yes,0,0,1776.24,9622.04
3258-ZKPAI,26,Sacramento,95815,38.608405,-121.449942,7,None,21.29,52,Yes,Yes,26.7,0,1532.88,9843.63
3259-FDWOY,60,Elk Grove,95758,38.35363,-121.44195,3,Offer A,47.34,12,Yes,Yes,0,0,3361.14,11084.84
3259-KNMRR,72,Montrose,91020,34.2112,-118.230625,0,Offer B,9.1,16,No,Yes,0,0,518.7,4956.9
3259-QMXUN,38,Campo Seco,95226,38.233879,-120.861666,3,Offer B,22.14,2,Yes,No,0,110,1284.12,6284.62
3261-CQXOL,33,Concord,94521,37.971421,-121.971504,0,Offer A,4.15,,,,0,0,294.65,2108
3262-EIDHV,46,Inglewood,90304,33.936827,-118.359824,1,Offer A,24.9,19,Yes,Yes,0,0,1792.8,7686.7
3266-FTKHB,35,Beale Afb,95903,39.125311,-121.392283,0,None,27.66,,,,28.63,0,470.22,785.04
3269-ATYWD,79,San Francisco,94123,37.800254,-122.436975,0,Offer C,41.93,23,No,No,0,150,1635.27,5544.32
3272-VUHPV,24,Whittier,90602,33.972119,-118.020188,10,None,31.86,59,No,No,0,30,254.88,686.38
3274-NSDWE,37,Ivanhoe,93235,36.385818,-119.224243,0,None,32.99,,,,0,0,2243.32,3684.97
3275-RHRNE,58,Keeler,93530,36.560498,-117.962461,8,None,,52,Yes,Yes,0,0,0,1682.05
3276-HDUEG,23,Temecula,92592,33.507255,-117.029473,0,Offer E,32.86,58,No,Yes,0,0,32.86,107.91
3278-FSIXX,34,Blue Lake,95525,40.94338,-123.831799,0,Offer E,39.5,26,No,Yes,0,0,79,153.2
3279-DYZQM,21,Santa Clarita,91350,34.502432,-118.41459,6,None,11.3,,,,0,0,802.3,2180.75
3280-MRDOF,69,Los Angeles,90067,34.057496,-118.413959,0,None,19.92,30,No,Yes,21.08,0,597.6,2670.42
3280-NMUVX,53,Rio Vista,94571,38.148862,-121.737696,7,None,26.03,,,,0,0,885.02,1563.82
3282-ZISZV,56,South El Monte,91733,34.04622,-118.053753,0,None,37.48,15,Yes,Yes,0,0,1199.36,3832.66
3283-WCWXT,58,Los Angeles,90027,34.127194,-118.295647,8,Offer E,31.73,,,,0,0,190.38,343.68
3284-SVCRO,35,Sunol,94586,37.587494,-121.862856,6,Offer B,42.32,,,,0,0,1904.4,3025.45
3285-UCQVC,31,Seaside,93955,36.625114,-121.823565,0,None,,10,No,Yes,0,0,0,973.55
3292-PBZEJ,75,Greenview,96037,41.528541,-122.955018,0,None,2.63,13,No,No,0,40,28.93,1251.98
3295-YVUSR,73,Glendale,91202,34.167926,-118.267539,0,None,15.19,30,No,Yes,0,0,30.38,184.68
3296-SILRA,76,Lakeport,95453,39.080469,-122.955176,6,None,41.16,6,No,Yes,0,0,41.16,117.56
3298-QEICA,27,Fountain Valley,92708,33.712036,-117.950113,10,None,,42,No,Yes,0,0,0,813.45
3301-LSLWQ,32,Vallejo,94592,38.093701,-122.276589,0,None,17.87,26,Yes,Yes,0,0,518.23,2430.38
3301-VKTGC,27,Huron,93234,36.217864,-120.080117,1,None,29.67,85,No,Yes,0,0,2017.56,7714.16
3307-TLCUD,36,Los Angeles,90001,33.973616,-118.24902,1,None,,10,No,Yes,0,0,0,592.75
3308-DGHKL,54,Linden,95236,38.047746,-121.030499,0,None,17.74,,,,0,0,1224.06,2671.96
3308-JSGML,77,Shandon,93461,35.634488,-120.293534,3,None,,6,No,Yes,0,0,0,3886.85
3308-MHOOC,37,Scotia,95565,40.440636,-124.098739,0,None,17.89,,,,0,0,17.89,37.09
3312-UUMZW,33,San Jose,95117,37.311088,-121.961786,3,None,47.89,9,Yes,Yes,0,0,1532.48,4678.38
3312-ZWLGF,69,Acton,93510,34.501452,-118.207862,0,None,10.55,2,No,Yes,0,0,305.95,2720.5
3313-QKNKB,24,Pebble Beach,93953,36.587497,-121.944815,0,Offer B,6.91,52,Yes,Yes,0,0,407.69,5492.34
3315-IKYZQ,42,Los Angeles,90035,34.051809,-118.383843,2,Offer C,,19,No,Yes,0,0,0,1386.8
3315-TOTBP,29,Mill Creek,96061,40.331975,-121.460674,0,Offer D,44.86,52,Yes,Yes,0,0,672.9,1803.75
3316-UWXUY,64,Burbank,91502,34.177267,-118.31003,0,Offer B,40.83,21,Yes,Yes,0,0,2041.5,6789
3317-HRTNN,79,San Diego,92109,32.787836,-117.232376,0,None,,15,No,Yes,0,0,0,198
3317-VLGQT,50,Wallace,95254,38.192608,-120.957842,7,None,4.45,16,Yes,Yes,0,0,62.3,1184.7
3318-ISQFQ,23,Newark,94560,37.504133,-122.032347,0,Offer D,10.97,,,,0,0,219.4,632.4
3318-NMQXL,58,El Monte,91731,34.079934,-118.046695,0,Offer E,15.6,9,Yes,Yes,0,0,46.8,313.6
3318-OSATS,70,Sierra City,96125,39.600599,-120.636358,0,Offer C,35.1,29,No,No,0,80,1228.5,4782.55
3319-DWOEP,69,San Diego,92121,32.898613,-117.202937,0,Offer E,47.9,6,No,Yes,0,0,287.4,861.15
3320-VEOYC,65,Beverly Hills,90210,34.099891,-118.414338,0,None,37.62,10,Yes,Yes,0,0,526.68,1799.98
3323-CPBWR,61,Knights Landing,95645,38.875508,-121.765866,0,Offer D,8.5,6,No,Yes,0,0,195.5,2280.95
3324-OIRTO,23,Glennville,93226,35.735694,-118.738483,1,Offer A,14.14,59,Yes,Yes,0,0,1003.94,8292.34
3325-FUYCG,58,Five Points,93624,36.397745,-120.119911,1,Offer C,9.62,24,Yes,Yes,0,0,269.36,3116.76
3327-YBAKM,31,San Diego,92131,32.89325,-117.087091,10,None,19.22,21,Yes,Yes,13.37,0,1230.08,7531.06
3329-WDIOK,56,Edwards,93523,34.966777,-117.961179,0,None,,25,Yes,Yes,0,0,0,155.35
3331-HQDTW,23,San Diego,92130,32.957195,-117.202542,0,None,7.99,76,Yes,Yes,0,0,271.66,3858.91
3334-CTHOL,51,Jackson,95642,38.336216,-120.76901,0,None,43.49,4,No,Yes,0,0,43.49,93.44
3336-JORSO,70,Hayward,94542,37.656695,-122.048361,0,Offer C,17.24,25,Yes,No,0,70,568.92,4294.37
3338-CVVEH,38,Chula Vista,91913,32.64164,-116.985026,0,Offer D,13.88,8,Yes,Yes,0,0,166.56,1340.11
3339-EAQNV,75,Palermo,95968,39.435756,-121.552071,7,None,11.23,20,Yes,Yes,0,0,808.56,7941.66
3340-QBBFM,65,Petaluma,94954,38.235021,-122.557332,9,Offer C,47.16,28,No,Yes,1.09,0,1697.76,3689.52
3345-JHUEO,29,Windsor,95492,38.527297,-122.810044,0,None,46.53,,,,0,0,186.12,241.82
3345-PBBFH,24,Fowler,93625,36.625792,-119.672483,6,Offer E,2.38,53,No,Yes,0,0,19.04,412.49
3346-BRMIS,70,Bonsall,92003,33.290907,-117.202895,1,None,,12,Yes,Yes,0,0,0,810.7
3347-YJZZE,60,Los Osos,93402,35.279984,-120.824288,6,None,6.73,27,Yes,Yes,0,0,195.17,2406.97
3348-CFRNX,47,Healdsburg,95448,38.618347,-122.908422,1,None,37.66,20,Yes,Yes,0,0,1054.48,3657.38
3349-ANQNH,70,Del Rey,93616,36.657462,-119.595293,0,None,24.27,9,Yes,Yes,0,0,1431.93,7321.93
3351-NGXYI,70,San Diego,92106,32.71346,-117.236378,0,Offer D,9.72,29,No,Yes,0,0,155.52,1044.52
3351-NQLDI,41,Travis Afb,94535,38.265899,-121.939461,1,Offer A,30.94,11,Yes,Yes,0,0,2072.98,8414.43
3352-ALMCK,42,Navarro,95463,39.182916,-123.552571,0,None,32.78,29,Yes,Yes,0,0,1311.2,5419.35
3352-RICWQ,45,Davis,95616,38.508735,-121.678813,6,Offer E,16.13,,,,0,0,145.17,355.82
3354-OADJP,37,Bolinas,94924,37.943087,-122.72379,0,None,42.78,27,No,Yes,0,0,342.24,789.99
3359-DSRKA,48,Scott Bar,96085,41.737962,-123.07557,9,Offer B,11.81,,,,0,0,684.98,1843.83
3363-DTIVD,55,Reseda,91335,34.200175,-118.540958,3,Offer A,25.02,53,Yes,Yes,0,0,1776.42,9181.92
3363-EWLGO,33,Freedom,95019,36.936228,-121.785559,0,None,34.8,,,,0,0,174,283.6
3365-SAIGS,60,Rancho Santa Fe,92067,33.012751,-117.200617,0,None,22.61,19,No,Yes,0,0,384.37,1713.52
3370-GQEAL,63,Indio,92201,33.713891,-116.237257,9,None,21.72,19,No,No,23.13,120,651.6,3258.42
3370-HXOPH,50,Mountain View,94041,37.388349,-122.075299,0,None,14.35,17,No,Yes,0,0,43.05,300.65
3372-CDXFJ,31,San Quentin,94964,37.942551,-122.491642,8,None,48.7,,,,0,0,633.1,976.7
3372-KWFBM,76,Bayside,95524,40.825486,-124.049485,0,None,19.18,22,No,Yes,0,0,306.88,1587.88
3373-DIUUN,58,Hinkley,92347,34.983808,-117.239306,6,None,40,,,,0,0,1200,1911.9
3373-YZZYM,57,Los Gatos,95030,37.222842,-121.988727,10,None,32.78,,,,0,0,32.78,51.98
3374-LXDEV,42,Pearblossom,93553,34.445239,-117.894868,0,Offer D,8.59,15,No,Yes,0,0,111.67,1244.02
3374-PZLXD,31,Blairsden Graeagle,96103,39.783747,-120.661032,0,Offer C,36.52,,,,0,0,1241.68,1917.28
3374-TTZTK,26,Sun City,92585,33.739412,-117.173334,4,None,49.82,51,Yes,Yes,0,0,2590.64,8077.64
3376-BMGFE,42,Monrovia,91016,34.1528,-118.000482,0,Offer E,33.5,27,No,Yes,8.74,0,134,398.26
3378-AJRAO,44,Garden Grove,92840,33.787165,-117.931889,7,None,32.22,,,,0,0,1417.68,2431.28
3384-CTMSF,61,Lincoln,95648,38.922812,-121.312005,2,Offer B,48.69,21,Yes,Yes,0,0,2288.43,7423.58
3387-PLKUI,27,San Jose,95119,37.233226,-121.78809,6,Offer D,16.74,,,,0,0,217.62,468.87
3387-VATUS,44,Aromas,95004,36.878364,-121.629781,0,Offer E,40.15,19,Yes,Yes,0,0,200.75,663.55
3389-KTRXV,61,Ravendale,96123,40.845738,-120.322219,0,None,7.11,,,,0,0,163.53,789.18
3389-YGYAI,79,Princeton,95970,39.424957,-122.039307,0,None,45.16,15,No,Yes,0,0,361.28,1190.83
3391-JSQEW,32,San Jose,95110,37.34667,-121.910019,7,None,24.3,28,No,Yes,37.03,0,972,2993.47
3392-EHMNK,53,Thermal,92274,33.53604,-116.119222,1,Offer A,11.4,27,No,Yes,0,0,763.8,7066.6
3393-FMZPV,59,Elverta,95626,38.734997,-121.463719,0,None,36.24,3,Yes,Yes,0,0,906,3293.75
3396-DKDEL,45,King City,93930,36.220761,-120.980777,3,Offer A,11.36,53,Yes,Yes,0,0,795.2,9045.2
3397-AVTKU,64,Mount Hamilton,95140,37.382909,-121.634151,0,None,21.64,13,Yes,Yes,0,0,930.52,3479.07
3398-FSHON,79,San Diego,92121,32.898613,-117.202937,0,None,34.01,18,No,Yes,0,0,408.12,1502.62
3398-GCPMU,74,Fullerton,92833,33.877639,-117.961212,4,Offer A,5.77,24,No,Yes,0,0,415.44,6864.29
3398-ZOUAA,76,Redwood City,94063,37.499411,-122.196318,1,Offer D,19.74,18,No,Yes,0,0,414.54,1889.29
3399-BMLVW,40,Whitmore,96096,40.637105,-121.906949,5,Offer B,9.53,10,No,Yes,0,0,486.03,3607.48
3400-ESFUW,28,Cupertino,95014,37.306612,-122.080621,1,Offer B,8.8,48,No,No,0,60,484,3590.4
3401-URHDA,59,Emigrant Gap,95715,39.23754,-120.720196,0,None,9.85,3,No,Yes,0,0,502.35,3545.95
3402-XRIUO,73,Glendale,91201,34.17051,-118.289463,5,Offer D,17.22,25,No,Yes,0,0,378.84,1760.64
3404-JNXAX,40,Ukiah,95482,39.134075,-123.23422,9,Offer B,29.56,27,No,Yes,0,0,1507.56,5624.46
3407-JMJQQ,22,Oakhurst,93644,37.648647,-119.231447,2,None,1.84,69,Yes,No,0,150,130.64,7942.44
3407-QGWLG,23,Roseville,95661,38.736685,-121.251984,0,None,37.85,,,,0,0,113.55,189
3410-MHHUM,40,San Francisco,94111,37.801776,-122.402293,4,Offer B,24.71,27,Yes,No,0,40,1087.24,5422.59
3410-YOQBQ,61,Compton,90221,33.885811,-118.206459,0,None,25.57,27,Yes,No,0,70,792.67,3359.87
3411-WLRSQ,80,Los Angeles,90038,34.088017,-118.327168,3,Offer E,39.51,17,No,No,0,30,118.53,387.58
3413-BMNZE,71,Los Angeles,90037,34.002642,-118.287596,0,Offer E,11.89,12,No,Yes,0,0,11.89,57.14
3413-CSSTH,40,Stevinson,95374,37.316807,-120.855753,0,None,6.6,3,No,Yes,0,0,270.6,2508.15
3413-DHLPB,57,Oceano,93445,35.059695,-120.604741,1,Offer B,2.83,19,Yes,Yes,0,0,169.8,6139.75
3415-TAILE,21,Johannesburg,93528,35.363339,-117.637641,1,None,27.27,51,Yes,Yes,0,0,54.54,188.89
3417-TSCIC,19,Cloverdale,95425,38.801936,-122.938935,0,None,,59,No,Yes,0,0,0,788.05
3419-SNJJD,78,Yorba Linda,92887,33.884073,-117.732197,3,Offer B,18.39,28,No,Yes,0,0,1195.35,7981.75
3420-YJLQT,45,Alturas,96101,41.468877,-120.54229,0,Offer E,25.56,6,No,Yes,0,0,51.12,202.87
3420-ZDBMA,78,Brea,92821,33.930199,-117.862898,0,Offer E,17.13,9,No,Yes,0,0,85.65,457.25
3422-GALYP,20,Phillipsville,95559,40.184094,-123.745487,0,Offer E,28.61,85,No,Yes,0,0,57.22,202.37
3422-LYEPQ,57,Carmel By The Sea,93921,36.554618,-121.922239,1,Offer E,18.84,19,No,Yes,0,0,18.84,89.84
3422-WJOYD,27,Oakland,94618,37.84551,-122.235181,1,None,33.63,48,No,No,0,30,941.64,2398.09
3423-HHXAO,58,Littlerock,93543,34.505273,-117.955054,2,None,41.05,,,,0,0,574.7,846.7
3424-NMNBO,78,San Diego,92117,32.825086,-117.199424,1,None,49.38,19,No,Yes,0,0,2864.04,9151.29
3426-NIYYL,47,Sausalito,94965,37.848641,-122.515692,0,Offer D,3.15,26,No,No,0,20,47.25,832.75
3427-GGZZI,30,Midpines,95345,37.581496,-119.972762,1,None,45.37,52,Yes,Yes,0,0,862.03,2482.83
3428-MMGUB,34,Rio Nido,95471,38.522328,-122.97932,0,None,7.1,10,No,Yes,0,0,426,5657.2
3428-XZMAZ,64,Turlock,95382,37.529656,-120.854357,0,None,45.86,27,No,Yes,0,0,45.86,115.21
3429-IFLEM,48,Hayward,94544,37.639215,-122.037554,0,Offer A,18.2,28,No,Yes,0,0,1292.2,6842.3
3439-GVUSX,45,Lookout,96054,41.280478,-121.160249,0,None,,29,No,Yes,0,0,0,24.4
3440-JPSCL,26,Sonoma,95476,38.25485,-122.461799,0,None,5.16,59,Yes,Yes,0,0,30.96,578.61
3441-CGZJH,46,Lost Hills,93249,35.637715,-119.893068,8,None,,10,Yes,No,0,100,0,2740.55
3442-ZHHCC,60,Coarsegold,93614,37.212191,-119.749323,0,Offer A,1.27,13,Yes,Yes,0,0,86.36,5109.36
3445-HXXGF,66,Sierra Madre,91024,34.168686,-118.057505,6,Offer B,,24,No,Yes,40.95,0,0,2610.25
3446-QDSZF,57,Homewood,96141,39.117018,-120.212535,0,Offer E,38.96,10,No,Yes,0,0,155.84,383.19
3450-WXOAT,36,Bakersfield,93309,35.342891,-119.064803,0,Offer B,24.13,16,No,Yes,0,0,1109.98,3175.13
3451-VAWLI,62,North Highlands,95660,38.671295,-121.388251,5,None,15.41,,,,0,0,539.35,1269.75
3452-ABWRL,70,San Jose,95132,37.424655,-121.74841,0,None,44.08,20,No,Yes,0,0,2071.76,5937.36
3452-FLHYD,47,Lucerne,95458,39.141934,-122.770679,3,None,25.08,,,,0,0,627,1122.15
3452-GWUIN,78,Raisin City,93652,36.594542,-119.905245,10,None,19.57,27,No,Yes,0,0,371.83,2132.08
3452-SRFEG,39,La Verne,91750,34.144703,-117.770299,0,Offer B,23.82,18,No,Yes,0,0,1167.18,4887.53
3453-RTHJQ,59,San Bernardino,92407,34.250069,-117.393949,0,Offer E,18.65,18,No,Yes,0,0,111.9,546.9
3454-JFUBC,66,Pala,92059,33.384345,-117.072619,0,Offer A,10.48,,,,0,0,712.64,2108.64
3457-PQBYH,35,Washington,95986,39.34128,-120.786867,6,None,17.21,,,,25.57,0,998.18,2133.36
3458-IDMFK,29,Idyllwild,92549,33.755039,-116.741796,0,Offer C,29.38,,,,0,0,734.5,1233.9
3460-TJBWI,58,Marshall,94940,38.129308,-122.834815,1,None,7.37,,,,0,0,176.88,785.93
3462-BJQQA,23,Belvedere Tiburon,94920,37.885629,-122.46858,0,None,34.42,42,No,No,0,60,206.52,819.17
3466-BYAVD,50,Long Beach,90802,33.752524,-118.210737,1,None,8.44,21,Yes,Yes,0,0,126.6,1198
3466-RITXD,34,Twin Bridges,95735,38.805481,-120.13287,0,None,37.59,8,No,Yes,0,0,977.34,3327.14
3466-WAESX,46,Rancho Cucamonga,91701,34.132275,-117.611478,0,Offer D,13.99,18,Yes,Yes,0,0,223.84,1307.54
3468-DRVQJ,42,Los Angeles,90031,34.085807,-118.206617,5,None,26.37,26,No,Yes,0,0,263.7,939.85
3470-BTGQO,60,Belmont,94002,37.509366,-122.306132,0,Offer D,19.57,29,No,Yes,0,0,410.97,1396.02
3470-OBUET,49,San Jose,95123,37.238758,-121.828375,5,None,43.01,16,No,Yes,0,0,2881.67,7750.07
3472-OAOOR,23,Mission Hills,91345,34.266389,-118.459744,3,None,,52,No,Yes,0,0,0,610.2
3472-QPRCH,43,Sacramento,95826,38.542532,-121.378826,9,None,27.95,,,,44.51,0,1118,2080.39
3473-XIIIT,61,Sacramento,95824,38.517295,-121.439819,1,None,37.83,26,Yes,Yes,0,0,605.28,2140.03
3474-BAFSJ,27,West Hollywood,90069,34.093781,-118.381061,2,None,,69,Yes,No,0,150,0,3415.95
3481-JHUZH,36,Forks Of Salmon,96031,41.232128,-123.194748,10,Offer B,39.39,3,No,Yes,2.18,0,1614.99,5051.81
3482-ABPKK,19,Nuevo,92567,33.82769,-117.102244,0,Offer C,28.42,48,No,No,0,150,795.76,2492.06
3486-HOOGQ,44,San Jose,95128,37.316146,-121.936285,3,Offer A,8.36,19,No,Yes,0,0,585.2,6328.5
3486-KHMLI,53,Adelanto,92301,34.667815,-117.536183,0,Offer D,31.26,,,,0,0,656.46,1123.61
3486-NPGST,47,Mill Valley,94941,37.901371,-122.572024,0,None,41.33,,,,0,0,1487.88,2108.63
3487-EARAT,46,Wishon,93669,37.287758,-119.548156,7,None,19.1,21,Yes,Yes,0,0,1337,6559.3
3488-PGMQJ,66,Alpine,91901,32.827184,-116.703729,0,None,1.78,7,No,Yes,0,0,14.24,620.79
3489-HHPFY,40,Amboy,92304,34.559882,-115.637164,9,None,22.23,13,No,Yes,0,0,44.46,178.51
3489-VSFRD,32,Willits,95490,39.492046,-123.375818,0,Offer B,30.86,22,No,Yes,0,0,1728.16,5010.91
3494-JCHRQ,38,Van Nuys,91411,34.17847,-118.459472,0,None,27.89,20,No,Yes,0,0,27.89,97.94
3496-LFSZU,40,Anaheim,92801,33.844983,-117.952151,2,None,28.47,5,No,No,0,10,113.88,418.08
3498-LZGQZ,59,Walnut Grove,95690,38.240419,-121.587535,2,None,30.1,,,,0,0,1896.3,3073.35
3500-NSDOA,35,Los Angeles,90008,34.008293,-118.346766,1,None,11.12,10,Yes,Yes,0,0,756.16,5616.11
3500-RMZLT,76,Fresno,93702,36.739385,-119.753649,0,None,19.11,8,No,No,0,150,286.65,1863.4
3503-TYDAY,41,Keene,93531,35.214982,-118.59049,7,Offer B,41.83,15,No,Yes,0,0,1798.69,5197.59
3506-LCJDC,52,Modesto,95358,37.612612,-121.108568,1,None,8.03,,,,0,0,8.03,27.98
3506-OVLKD,40,Wilmington,90744,33.782068,-118.262263,0,None,49.13,,,,0,0,1719.55,2674.45
3507-GASNP,49,North Hollywood,91602,34.15136,-118.364786,0,Offer B,16.59,,,,0,0,995.4,2185.3
3508-CFVZL,55,El Monte,91731,34.079934,-118.046695,0,Offer A,49.52,19,Yes,Yes,0,0,3515.92,11501.82
3508-VLHCZ,43,Lakewood,90715,33.841027,-118.078097,10,Offer A,41.71,20,Yes,Yes,0,0,2961.41,9200.46
3509-GWQGF,74,Ducor,93218,35.846067,-119.004073,0,Offer C,31.73,13,No,No,0,140,761.52,2634.12
3511-APPBJ,21,Spring Valley,91977,32.726627,-116.994608,0,None,41.94,30,Yes,Yes,0,0,964.62,3257.37
3511-BFTJW,25,Glendora,91740,34.119363,-117.855059,8,Offer A,,82,No,Yes,0,0,0,2763
3512-IZIKN,57,San Bernardino,92404,34.183286,-117.221722,1,Offer A,42.67,24,No,Yes,0,0,2986.9,7746.65
3518-FSTWG,67,Paradise,95969,39.69676,-121.644379,1,None,17.71,4,Yes,Yes,0,0,1275.12,9195.82
3518-PZXZQ,27,Castroville,95012,36.784481,-121.759054,8,None,36.69,82,No,Yes,0,0,36.69,91.99
3519-ZKXGG,61,San Francisco,94123,37.800254,-122.436975,1,Offer E,44.34,29,No,Yes,0,0,133.02,389.62
3520-FJGCV,47,San Diego,92120,32.807867,-117.060993,2,None,17.3,14,Yes,Yes,0,0,1245.6,9372.25
3521-HTQTV,54,Hesperia,92345,34.361387,-117.337509,0,None,20.47,,,,0,0,695.98,1676.33
3521-MNKLV,25,Nubieber,96068,41.082472,-121.195215,0,None,38.68,73,No,Yes,0,0,928.32,2096.12
3521-SYVOR,26,San Diego,92126,32.886925,-117.152162,0,Offer C,3.27,71,Yes,Yes,0,0,120.99,2466.19
3522-CDKHF,21,Stockton,95210,38.033219,-121.297433,6,Offer C,19.3,47,No,Yes,0,0,617.6,2942.3
3523-BRGUW,65,Los Altos,94022,37.349546,-122.134356,0,Offer C,29.88,,,,9.49,0,776.88,1271.59
3523-QRQLL,22,Bieber,96009,41.083464,-121.107929,1,None,35.04,76,Yes,Yes,49.57,0,770.88,2219.51
3524-WQDSG,29,Corte Madera,94925,37.924014,-122.511694,8,None,5.25,59,Yes,Yes,0,0,225.75,4435.7
3525-DVKFN,58,Felton,95018,37.089111,-122.062213,0,Offer D,30.07,,,,0,0,511.19,869.24
3528-HFRIQ,73,Los Angeles,90068,34.137411,-118.328915,10,None,,28,Yes,No,0,40,0,3805.05
3530-CRZSB,55,Malibu,90263,34.037037,-118.705803,0,None,15.54,,,,0,0,108.78,264.68
3530-VWVGU,27,Manteca,95337,37.750822,-121.238423,2,Offer D,49.51,,,,0,0,1089.22,1489.52
3533-UVMOM,56,Markleeville,96120,38.735789,-119.85798,4,None,11.94,3,Yes,Yes,0,0,811.92,5553.37
3536-IQCTX,76,South Pasadena,91030,34.110444,-118.156957,1,None,49.6,10,Yes,Yes,0,0,1587.2,4248.3
3537-HPKQT,20,Mentone,92359,34.103578,-117.04054,3,None,23.45,53,No,Yes,0,0,1289.75,5556.15
